epoch,train_accuracy,validation_accuracy,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20,band_21,band_22,band_23,band_24,band_25,band_26,band_27,band_28,band_29,band_30
180,0.545,0.54527,13.03,5,10,15,18,23,24,33,38,38,38,48,48,63,63,63,63,76,77,80,82,90,90,91,96,106,110,113,118,121,124
181,0.54591,0.54733,13.1,5,10,15,18,24,24,33,38,38,38,48,48,63,63,63,63,76,77,80,82,90,90,91,96,106,110,113,118,121,124
182,0.5466,0.54938,13.19,5,10,15,18,24,24,33,38,38,38,48,48,63,63,63,63,77,77,80,82,90,90,91,96,106,110,113,118,121,124
183,0.54706,0.54938,13.26,5,10,15,18,24,24,33,38,38,38,48,48,63,63,63,63,77,77,80,82,90,90,91,96,107,110,113,118,121,124
184,0.54729,0.54938,13.34,5,10,15,18,24,24,33,38,38,38,48,48,63,63,63,63,77,77,80,82,90,90,91,96,107,110,113,118,121,124
185,0.54774,0.54938,13.4,5,10,15,18,24,24,33,38,38,38,48,48,63,63,63,63,77,77,80,82,90,90,91,96,107,110,113,118,121,124
186,0.54774,0.54938,13.46,5,10,15,18,24,24,33,38,38,38,48,48,63,63,63,63,77,77,80,82,90,90,91,95,107,110,113,118,121,124
187,0.5482,0.54938,13.55,5,10,15,18,24,24,33,38,38,38,48,48,63,63,63,63,77,77,80,82,90,90,91,95,107,110,113,118,121,124
188,0.54935,0.54938,13.64,5,10,15,18,24,24,33,38,38,38,48,48,63,63,63,63,77,77,80,82,90,90,91,95,107,110,113,118,121,124
189,0.55095,0.55144,13.7,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,82,90,90,91,95,107,110,113,118,121,124
190,0.55072,0.5535,13.76,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,82,90,90,91,95,107,110,113,118,121,124
191,0.55141,0.55556,13.82,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,82,90,90,91,95,107,110,113,118,121,124
192,0.55255,0.55556,13.89,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,82,90,90,91,95,107,110,113,118,121,124
193,0.55324,0.55556,13.96,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,82,90,90,91,95,107,110,113,118,121,124
194,0.55301,0.55761,14.03,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,82,90,90,91,95,107,110,113,118,121,124
195,0.55324,0.55761,14.09,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,82,90,90,91,95,107,110,113,118,121,124
196,0.55393,0.55967,14.15,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,82,90,90,91,95,107,110,113,118,121,124
197,0.55507,0.56379,14.22,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,81,82,90,90,91,95,107,110,113,118,121,124
198,0.55622,0.56379,14.29,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,81,82,90,90,91,95,107,110,113,118,121,124
199,0.55759,0.56584,14.37,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,81,82,90,90,91,95,107,110,113,118,121,124
200,0.55782,0.56584,14.44,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,81,82,90,90,91,95,107,110,113,118,121,124
201,0.55874,0.56584,14.52,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,81,82,90,90,91,95,107,110,113,118,121,124
202,0.55942,0.56584,14.58,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,81,83,90,90,91,95,106,110,113,118,121,124
203,0.55988,0.5679,14.67,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,81,83,90,90,91,95,106,110,113,118,121,124
204,0.56034,0.5679,14.74,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,81,83,90,90,91,95,106,110,113,118,121,124
205,0.56057,0.56996,14.8,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,81,83,90,90,91,95,106,110,113,118,121,124
206,0.5608,0.56996,14.86,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,81,83,90,90,91,95,106,110,113,118,121,124
207,0.5608,0.57202,14.93,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,83,90,90,91,95,106,110,113,118,121,124
208,0.56057,0.57202,15.0,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,83,90,90,91,94,106,110,113,118,121,124
209,0.56171,0.57407,15.06,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,83,90,90,91,94,106,110,113,118,121,124
210,0.56217,0.57407,15.14,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,83,90,90,91,94,106,110,113,118,121,124
211,0.56148,0.57407,15.21,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,83,90,90,91,94,106,110,113,118,121,124
212,0.56011,0.57202,15.28,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,83,90,90,91,94,106,110,113,118,121,124
213,0.56034,0.57202,15.35,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,83,90,90,91,94,106,110,113,118,121,124
214,0.56103,0.57407,15.42,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,83,90,90,91,94,106,110,113,118,121,124
215,0.5608,0.57613,15.48,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,83,90,90,91,94,106,110,113,118,121,124
216,0.56148,0.57613,15.57,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,83,90,90,91,94,106,110,113,118,121,124
217,0.56171,0.57613,15.64,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,83,90,90,91,94,106,110,113,118,121,124
218,0.56217,0.57613,15.71,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,83,90,90,91,94,106,110,113,118,121,124
219,0.56194,0.57613,15.78,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,81,83,90,90,91,94,106,110,113,118,121,124
220,0.56286,0.57613,15.85,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,82,83,90,90,91,94,106,110,113,118,121,124
221,0.56286,0.57613,15.91,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,82,83,90,90,91,94,106,110,113,118,121,124
222,0.56309,0.57613,15.99,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,82,83,90,90,91,94,106,110,113,119,121,124
223,0.56332,0.57613,16.07,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,82,83,90,90,91,94,106,110,113,119,121,124
224,0.56354,0.57613,16.14,5,10,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,82,83,90,90,91,94,106,110,113,119,121,124
225,0.56332,0.58025,16.22,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,77,77,82,83,90,90,91,94,106,110,113,119,121,124
226,0.564,0.58025,16.29,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,90,91,94,106,110,113,119,121,124
227,0.56492,0.58025,16.35,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,94,106,110,113,119,121,124
228,0.56469,0.58025,16.43,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,93,106,110,113,119,121,124
229,0.56583,0.58025,16.5,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,93,106,110,113,119,121,124
230,0.56698,0.58025,16.56,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,93,106,110,113,119,121,124
231,0.56721,0.58025,16.63,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,93,106,110,113,119,121,124
232,0.5679,0.58025,16.71,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,93,106,110,113,119,121,124
233,0.56835,0.57819,16.77,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,93,106,110,113,119,121,124
234,0.56927,0.58025,16.86,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,93,106,110,113,119,121,124
235,0.5695,0.58025,16.95,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,93,106,110,113,119,121,124
236,0.56973,0.58025,17.01,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,93,106,110,113,119,121,124
237,0.57087,0.58025,17.07,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,93,106,110,113,119,121,124
238,0.57064,0.57819,17.14,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,93,106,110,114,119,121,124
239,0.57225,0.57819,17.21,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,93,106,110,114,119,121,124
240,0.57316,0.57819,17.29,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,93,106,110,114,119,121,124
241,0.57362,0.57819,17.36,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,93,106,110,114,119,121,124
242,0.57499,0.57819,17.42,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,93,106,110,114,119,121,124
243,0.5766,0.5823,17.5,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,91,91,93,106,110,114,119,121,124
244,0.57683,0.57819,17.56,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,92,91,93,106,110,114,119,121,124
245,0.57728,0.57613,17.62,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,92,91,93,106,110,114,119,121,124
246,0.57751,0.57613,17.68,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,84,90,92,91,93,106,110,114,119,121,124
247,0.57774,0.57819,17.75,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,85,90,92,91,93,106,110,114,119,121,124
248,0.5782,0.57819,17.82,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,85,90,92,91,92,106,110,114,119,121,124
249,0.57912,0.57819,17.89,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,85,90,92,91,92,106,110,114,119,121,124
250,0.57912,0.57819,17.98,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,85,90,92,90,92,106,110,114,119,121,124
251,0.57957,0.57819,18.04,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,85,90,92,90,92,106,109,114,119,121,124
252,0.58003,0.58025,18.13,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,85,90,92,90,92,106,109,114,119,121,124
253,0.58049,0.58025,18.19,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,85,90,92,90,92,105,109,114,119,121,124
254,0.58072,0.58025,18.25,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,85,90,91,90,92,105,109,114,119,121,124
255,0.58072,0.5823,18.33,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,85,90,91,90,92,105,109,114,119,121,124
256,0.58141,0.58025,18.41,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,85,90,91,90,92,105,109,114,119,121,124
257,0.58163,0.58025,18.47,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,85,90,91,90,92,105,109,114,119,121,124
258,0.58232,0.58025,18.54,5,11,15,18,24,23,33,38,38,38,48,48,63,63,63,63,76,77,82,85,90,91,90,92,105,109,114,119,121,124
259,0.58255,0.58025,18.62,5,11,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,85,90,91,90,92,105,109,114,119,121,124
260,0.58301,0.58025,18.69,5,11,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,85,90,91,90,92,105,109,114,119,121,124
261,0.5837,0.58025,18.75,5,11,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,85,90,91,90,92,105,109,114,119,121,124
262,0.58484,0.58025,18.81,5,11,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,85,90,91,90,92,105,109,114,119,121,124
263,0.58484,0.57819,18.89,5,11,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,85,90,91,90,92,105,109,114,119,121,124
264,0.58461,0.57613,18.97,5,11,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,85,90,91,90,92,105,109,114,119,121,124
265,0.58484,0.57613,19.04,5,12,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,85,90,91,90,92,105,109,114,119,121,124
266,0.58484,0.57613,19.13,5,12,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,85,90,91,90,92,105,109,114,119,121,124
267,0.58461,0.57819,19.2,5,12,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,86,90,91,90,92,105,109,114,119,121,124
268,0.58484,0.57819,19.27,5,12,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,86,90,91,90,92,105,109,114,119,121,124
269,0.58461,0.57613,19.33,5,12,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,86,90,91,90,92,105,109,115,119,121,124
270,0.58553,0.57407,19.4,5,12,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,86,90,91,90,92,105,109,115,119,121,124
271,0.58667,0.57407,19.46,5,12,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,86,90,91,90,92,105,109,115,119,121,124
272,0.58713,0.57613,19.52,5,12,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,86,90,91,90,92,105,109,115,119,121,124
273,0.58713,0.57613,19.61,5,12,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,86,90,91,90,92,105,109,115,119,121,124
274,0.58736,0.57613,19.69,5,12,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,86,90,91,90,92,105,109,115,119,121,124
275,0.58736,0.57613,19.77,5,12,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,86,90,91,90,92,105,109,115,119,121,124
276,0.58713,0.57819,19.83,5,12,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,86,90,91,90,92,105,109,115,119,121,124
277,0.58805,0.57819,19.91,5,12,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,86,90,91,90,92,105,109,115,119,121,124
278,0.5885,0.58025,19.98,5,12,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,86,90,91,90,92,105,109,115,119,121,124
279,0.58965,0.58025,20.05,5,12,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,86,90,91,90,92,105,109,115,119,121,124
280,0.58988,0.5823,20.11,5,12,15,18,24,23,33,38,38,38,48,48,62,63,63,63,76,77,82,86,90,91,90,92,105,109,115,119,121,124
281,0.59034,0.5823,20.18,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,76,77,82,86,90,91,90,92,105,109,115,119,121,124
282,0.59102,0.5823,20.26,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,76,77,82,87,90,91,90,91,105,109,115,119,121,124
283,0.59102,0.5823,20.32,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,76,77,82,87,90,91,90,91,105,109,115,119,120,124
284,0.59057,0.58642,20.39,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,76,77,82,87,90,91,90,91,105,109,115,119,120,124
285,0.59079,0.58642,20.47,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,76,77,82,87,90,91,90,91,105,109,115,119,120,124
286,0.59102,0.58642,20.54,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,76,77,82,87,90,91,90,91,105,109,115,119,120,124
287,0.59057,0.58642,20.6,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,82,87,90,91,90,91,105,109,115,119,120,124
288,0.59102,0.58642,20.69,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,82,87,90,91,90,91,105,109,115,119,120,124
289,0.59148,0.58642,20.77,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,82,87,90,91,90,91,105,109,115,119,120,124
290,0.59217,0.58642,20.84,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,82,87,90,91,90,91,105,109,115,119,120,124
291,0.59331,0.58436,20.92,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,83,87,90,91,90,91,105,109,115,119,120,124
292,0.59377,0.58436,20.99,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,83,87,90,91,90,91,105,109,115,119,120,124
293,0.594,0.5823,21.06,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,83,87,90,91,90,91,105,109,115,119,120,124
294,0.594,0.58642,21.14,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,83,87,90,91,90,91,105,109,115,119,120,124
295,0.594,0.58642,21.2,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,83,87,90,91,90,91,105,109,115,119,120,124
296,0.59446,0.58642,21.27,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,83,87,90,91,90,91,105,109,115,119,120,124
297,0.59469,0.58642,21.34,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,83,88,90,91,90,91,105,109,115,119,120,124
298,0.59515,0.58436,21.42,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,83,88,90,91,90,91,105,109,115,119,120,124
299,0.59515,0.58642,21.5,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,83,88,90,91,90,91,105,109,115,119,120,124
300,0.59537,0.59053,21.56,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,83,88,90,91,90,91,105,109,116,119,120,124
301,0.5956,0.59465,21.64,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,83,88,90,91,90,91,105,109,116,119,120,124
302,0.59492,0.59259,21.73,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,83,88,90,91,90,91,105,109,116,119,120,124
303,0.59515,0.59259,21.8,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,83,88,90,91,90,91,105,109,116,119,120,124
304,0.5956,0.59053,21.88,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,83,88,91,91,90,91,105,109,116,119,120,124
305,0.59492,0.59053,21.94,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,75,77,83,88,91,91,90,91,105,109,116,119,120,124
306,0.59515,0.59259,22.0,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,88,91,91,90,91,105,109,116,119,120,124
307,0.59675,0.59259,22.08,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,88,91,91,90,91,105,109,116,119,120,124
308,0.59675,0.59259,22.16,5,12,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,88,91,91,90,91,105,109,116,119,120,124
309,0.59744,0.59465,22.25,5,13,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,88,91,91,90,91,105,109,116,119,120,124
310,0.59721,0.59671,22.31,5,13,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,88,91,91,90,91,105,109,116,119,120,124
311,0.59744,0.59671,22.38,5,13,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,88,91,91,90,91,105,109,116,119,120,124
312,0.59766,0.59671,22.43,5,13,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,88,91,91,90,91,105,109,116,119,120,124
313,0.59835,0.59671,22.5,5,13,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,88,91,91,90,91,105,109,116,119,120,124
314,0.59927,0.59671,22.56,5,13,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,88,91,91,90,91,105,109,116,119,120,124
315,0.59927,0.59465,22.64,5,13,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,88,91,91,90,91,105,109,116,119,120,124
316,0.59927,0.59671,22.72,5,13,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,89,91,91,90,91,105,109,116,119,120,124
317,0.59995,0.59671,22.79,5,13,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,89,91,91,90,91,105,109,116,119,120,124
318,0.60064,0.59671,22.85,5,13,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,89,91,91,90,91,105,109,116,119,120,124
319,0.60133,0.60082,22.92,5,13,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,89,91,91,90,91,105,109,116,119,120,124
320,0.60133,0.60288,22.98,5,13,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,89,91,91,90,91,105,109,116,119,120,124
321,0.60041,0.60288,23.04,5,13,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,89,91,91,90,91,105,109,116,119,120,124
322,0.60064,0.60082,23.12,5,13,15,18,23,23,33,38,38,38,48,48,62,63,63,63,74,77,83,89,91,91,89,91,105,109,116,119,120,124
323,0.60133,0.60082,23.21,5,13,15,18,23,23,33,38,38,38,48,48,61,63,63,63,74,77,83,89,91,91,89,91,105,109,116,119,120,124
324,0.60087,0.60082,23.29,5,13,15,18,24,23,33,38,38,38,48,48,61,63,63,63,73,77,83,89,91,91,89,91,105,109,116,119,120,124
325,0.60133,0.60082,23.35,5,13,15,18,24,23,33,38,38,38,48,48,61,63,63,63,73,77,83,89,91,91,89,91,105,109,116,119,120,125
326,0.60179,0.60288,23.42,5,13,15,18,24,23,33,38,38,38,48,48,61,63,63,63,73,77,83,89,91,91,89,91,105,109,116,119,120,125
327,0.60224,0.60288,23.5,5,13,15,18,24,23,33,38,38,38,48,48,61,63,62,63,73,77,83,89,91,91,89,91,105,109,116,119,120,125
328,0.60316,0.60494,23.58,5,13,15,18,24,23,33,38,38,38,48,48,61,63,62,63,73,77,83,89,91,91,89,91,105,109,116,119,120,125
329,0.60339,0.607,23.64,5,13,15,18,24,23,33,38,38,38,48,48,61,63,62,63,73,77,83,89,91,91,89,91,105,109,116,119,120,125
330,0.60362,0.607,23.72,5,13,16,18,24,23,33,38,38,38,48,48,61,63,62,63,73,77,83,89,91,91,89,91,105,109,116,119,120,125
331,0.60385,0.60494,23.79,5,13,16,18,24,23,33,38,38,38,48,48,61,63,62,63,73,77,83,89,91,91,89,91,105,109,116,119,120,125
332,0.60499,0.60494,23.86,5,13,16,18,24,23,33,38,38,38,48,48,61,63,62,63,73,77,83,89,91,91,89,91,105,109,116,119,120,125
333,0.60614,0.607,23.95,5,13,16,18,24,23,33,38,38,38,48,48,61,63,62,63,73,77,83,89,91,91,89,91,105,109,116,119,120,125
334,0.60637,0.60494,24.04,5,13,16,18,24,23,33,38,38,38,48,48,61,63,62,63,73,77,83,89,91,91,89,91,105,109,116,119,120,125
335,0.60705,0.60494,24.11,5,13,16,18,24,23,33,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,116,119,120,125
336,0.60797,0.60494,24.17,5,13,16,18,24,23,33,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,116,119,120,125
337,0.6082,0.60494,24.24,5,13,16,18,24,23,33,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,116,119,120,125
338,0.60934,0.607,24.31,5,13,16,18,24,23,33,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,116,119,120,125
339,0.60911,0.607,24.38,5,13,16,18,24,24,33,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,116,119,120,125
340,0.60888,0.607,24.44,5,13,16,18,24,24,33,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,116,118,119,125
341,0.60888,0.60288,24.52,5,13,16,18,24,24,33,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,116,118,119,125
342,0.60957,0.60082,24.58,5,13,16,18,24,24,33,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,116,118,119,125
343,0.6098,0.59877,24.65,5,13,16,18,24,24,33,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
344,0.6098,0.60082,24.71,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
345,0.61003,0.60082,24.77,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
346,0.61049,0.60082,24.83,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
347,0.61163,0.60082,24.91,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
348,0.61278,0.60082,25.0,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
349,0.61346,0.60082,25.07,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
350,0.61438,0.60082,25.15,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
351,0.61438,0.60082,25.21,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
352,0.6153,0.60288,25.29,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
353,0.61553,0.60494,25.38,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
354,0.61575,0.60288,25.44,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
355,0.61667,0.60494,25.51,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
356,0.61713,0.60494,25.58,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
357,0.61759,0.60494,25.66,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
358,0.61804,0.607,25.72,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
359,0.61873,0.607,25.78,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
360,0.6185,0.60905,25.86,5,13,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
361,0.61896,0.607,25.92,5,14,16,18,24,24,32,38,38,38,48,48,61,63,62,63,73,77,84,89,91,91,89,91,105,109,117,118,119,125
