epoch,train_accuracy,validation_accuracy,time,band_1,band_2
5074,0.55965,0.59465,38.75,39,89
5075,0.55919,0.59465,38.76,39,89
5076,0.55965,0.59671,38.76,39,89
5077,0.55965,0.59465,38.77,39,89
5078,0.55919,0.59465,38.78,39,89
5079,0.55919,0.59465,38.78,39,89
5080,0.55919,0.59671,38.79,39,89
5081,0.55919,0.59465,38.8,39,89
5082,0.55942,0.59671,38.8,39,89
5083,0.55965,0.59465,38.81,39,89
5084,0.55988,0.59465,38.82,39,89
5085,0.55942,0.59465,38.82,39,89
5086,0.55874,0.59465,38.83,39,89
5087,0.55942,0.59465,38.84,39,89
5088,0.55965,0.59465,38.84,39,89
5089,0.55919,0.59465,38.85,39,89
5090,0.55896,0.59465,38.86,39,89
5091,0.55874,0.59671,38.86,39,89
5092,0.55874,0.59465,38.87,39,89
5093,0.55896,0.59671,38.88,39,89
5094,0.55965,0.59465,38.88,39,89
5095,0.55919,0.59671,38.89,39,89
5096,0.55919,0.59465,38.9,39,89
5097,0.55896,0.59465,38.9,39,89
5098,0.55919,0.59465,38.91,39,89
5099,0.55896,0.59465,38.92,39,89
5100,0.55919,0.59465,38.92,39,89
5101,0.55896,0.59465,38.93,39,89
5102,0.55874,0.59671,38.94,39,89
5103,0.55942,0.59465,38.95,39,89
5104,0.55919,0.59465,38.95,39,89
5105,0.55896,0.59465,38.96,39,89
5106,0.55874,0.59465,38.97,39,89
5107,0.55896,0.59465,38.97,39,89
5108,0.55896,0.59465,38.98,39,89
5109,0.55896,0.59465,38.99,39,89
5110,0.55896,0.59465,38.99,39,89
5111,0.55851,0.59465,39.0,39,89
5112,0.55896,0.59465,39.01,39,89
5113,0.55828,0.59465,39.01,39,89
5114,0.55942,0.59465,39.02,39,89
5115,0.55874,0.59465,39.03,39,89
5116,0.55874,0.59465,39.03,39,89
5117,0.55851,0.59465,39.04,39,89
5118,0.55942,0.59465,39.05,39,89
5119,0.55874,0.59465,39.05,39,89
5120,0.55874,0.59465,39.06,39,89
5121,0.55965,0.59465,39.07,39,89
5122,0.55874,0.59465,39.08,39,89
5123,0.55896,0.59465,39.08,39,89
5124,0.55782,0.59465,39.09,39,89
5125,0.55896,0.59465,39.1,39,89
5126,0.55874,0.59465,39.1,39,89
5127,0.55851,0.59465,39.11,39,89
5128,0.55896,0.59465,39.12,39,89
5129,0.55874,0.59465,39.12,39,89
5130,0.55896,0.59465,39.13,39,89
5131,0.55874,0.59465,39.14,39,89
5132,0.55851,0.59465,39.14,39,89
5133,0.55874,0.59465,39.15,39,89
5134,0.55919,0.59465,39.16,39,89
5135,0.55851,0.59465,39.17,39,89
5136,0.55919,0.59465,39.17,39,89
5137,0.55919,0.59465,39.18,39,89
5138,0.55896,0.59465,39.19,39,89
5139,0.55896,0.59465,39.2,39,89
5140,0.55919,0.59465,39.2,39,89
5141,0.55896,0.59465,39.21,39,89
5142,0.55896,0.59465,39.22,39,89
5143,0.55896,0.59465,39.22,39,89
5144,0.55896,0.59465,39.23,39,89
5145,0.55828,0.59465,39.24,39,89
5146,0.55896,0.59465,39.24,39,89
5147,0.55874,0.59465,39.25,39,89
5148,0.56034,0.59465,39.26,39,89
5149,0.55919,0.59465,39.27,39,89
5150,0.55965,0.59465,39.28,39,90
5151,0.55942,0.59465,39.28,39,90
5152,0.55919,0.59465,39.29,39,90
5153,0.55919,0.59465,39.3,39,90
5154,0.55896,0.59465,39.3,39,90
5155,0.55965,0.59465,39.31,39,90
5156,0.55874,0.59465,39.32,39,90
5157,0.55919,0.59465,39.33,39,90
5158,0.55896,0.59465,39.34,39,90
5159,0.55942,0.59465,39.34,39,90
5160,0.55965,0.59465,39.35,39,90
5161,0.55942,0.59465,39.36,39,90
5162,0.55965,0.59465,39.36,39,90
5163,0.55851,0.59465,39.37,39,90
5164,0.55942,0.59465,39.38,39,90
5165,0.55988,0.59465,39.39,39,90
5166,0.55896,0.59465,39.4,39,90
5167,0.56011,0.59465,39.4,39,90
5168,0.55988,0.59465,39.41,39,90
5169,0.55896,0.59465,39.42,39,90
5170,0.55965,0.59465,39.42,39,90
5171,0.55988,0.59465,39.43,39,90
5172,0.55965,0.59465,39.44,39,90
5173,0.55965,0.59465,39.44,39,90
5174,0.55965,0.59465,39.45,39,90
5175,0.55919,0.59465,39.46,39,90
5176,0.55919,0.59465,39.47,39,90
5177,0.55896,0.59465,39.47,39,90
5178,0.55965,0.59465,39.48,39,90
5179,0.55896,0.59465,39.49,39,90
5180,0.55965,0.59465,39.49,39,90
5181,0.55965,0.59465,39.5,39,90
5182,0.55919,0.59465,39.51,39,90
5183,0.55896,0.59465,39.51,39,90
5184,0.55896,0.59465,39.52,39,90
5185,0.55896,0.59465,39.53,39,90
5186,0.55919,0.59465,39.54,39,90
5187,0.55896,0.59465,39.54,39,90
5188,0.55896,0.59465,39.55,39,90
5189,0.55828,0.59465,39.56,39,90
5190,0.55874,0.59465,39.56,39,90
5191,0.55896,0.59465,39.57,39,90
5192,0.55988,0.59465,39.58,39,90
5193,0.55896,0.59465,39.58,39,90
5194,0.55942,0.59465,39.59,39,90
5195,0.55851,0.59465,39.6,39,90
5196,0.55896,0.59465,39.61,39,90
5197,0.55919,0.59465,39.61,39,90
5198,0.55942,0.59465,39.62,39,90
5199,0.55965,0.59465,39.63,39,90
5200,0.55965,0.59465,39.63,39,90
5201,0.55942,0.59465,39.64,39,90
5202,0.55942,0.59465,39.65,39,90
5203,0.55919,0.59465,39.66,39,90
5204,0.55942,0.59465,39.66,39,90
5205,0.55942,0.59465,39.67,39,90
5206,0.55919,0.59465,39.68,39,90
5207,0.55896,0.59465,39.68,39,90
5208,0.55965,0.59465,39.69,39,90
5209,0.55942,0.59465,39.7,39,90
5210,0.55919,0.59465,39.7,39,90
5211,0.55896,0.59465,39.71,39,90
5212,0.55851,0.59465,39.72,39,90
5213,0.55919,0.59465,39.73,39,90
5214,0.55965,0.59465,39.73,39,90
5215,0.55942,0.59465,39.74,39,90
5216,0.55942,0.59465,39.75,39,90
5217,0.55988,0.59465,39.75,39,90
5218,0.55919,0.59465,39.76,39,90
5219,0.55874,0.59465,39.77,39,90
5220,0.55874,0.59259,39.78,39,90
5221,0.55896,0.59465,39.79,39,90
5222,0.55896,0.59259,39.79,39,90
5223,0.55896,0.59465,39.8,39,90
5224,0.55896,0.59465,39.81,39,90
5225,0.55942,0.59259,39.81,39,90
5226,0.55896,0.59465,39.82,39,90
5227,0.55874,0.59259,39.83,39,90
5228,0.55896,0.59465,39.83,39,90
5229,0.55965,0.59465,39.84,39,90
5230,0.55942,0.59259,39.85,39,90
5231,0.55896,0.59465,39.86,39,90
5232,0.55919,0.59259,39.86,39,90
5233,0.55919,0.59465,39.87,39,90
5234,0.55919,0.59465,39.88,39,90
5235,0.55919,0.59259,39.89,39,90
5236,0.55919,0.59465,39.89,39,90
5237,0.55896,0.59259,39.9,39,90
5238,0.55942,0.59465,39.91,39,90
5239,0.55919,0.59259,39.91,39,90
5240,0.55896,0.59259,39.92,39,90
5241,0.55942,0.59465,39.93,39,90
5242,0.55919,0.59259,39.93,39,90
5243,0.55988,0.59259,39.94,39,90
5244,0.55988,0.59259,39.95,39,90
5245,0.55942,0.59259,39.95,39,90
5246,0.55942,0.59259,39.96,39,90
5247,0.55965,0.59465,39.97,39,90
5248,0.55919,0.59259,39.97,39,90
5249,0.55965,0.59259,39.98,39,90
5250,0.55919,0.59259,39.99,39,90
5251,0.55874,0.59259,40.0,39,90
5252,0.55942,0.59465,40.0,39,90
5253,0.55919,0.59259,40.01,39,90
5254,0.55874,0.59259,40.02,39,90
5255,0.55988,0.59465,40.02,39,90
5256,0.55874,0.59259,40.03,39,90
5257,0.55896,0.59465,40.04,39,90
5258,0.55942,0.59465,40.04,39,90
5259,0.55919,0.59259,40.05,39,90
5260,0.55919,0.59259,40.06,39,90
5261,0.55919,0.59259,40.07,39,90
5262,0.55942,0.59465,40.07,39,90
5263,0.55919,0.59259,40.08,39,90
5264,0.55919,0.59259,40.09,39,90
5265,0.55942,0.59259,40.09,39,90
5266,0.55919,0.59259,40.1,39,90
5267,0.55896,0.59259,40.11,39,90
5268,0.55942,0.59259,40.11,39,90
5269,0.55965,0.59465,40.12,39,90
5270,0.55896,0.59259,40.13,39,90
5271,0.55919,0.59259,40.13,39,90
5272,0.55919,0.59465,40.14,39,90
5273,0.55896,0.59259,40.15,39,90
5274,0.55919,0.59259,40.15,39,90
5275,0.55851,0.59259,40.16,39,90
5276,0.55828,0.59259,40.17,39,90
5277,0.55896,0.59259,40.17,39,90
5278,0.55851,0.59259,40.18,39,90
5279,0.55896,0.59259,40.19,39,90
5280,0.55874,0.59259,40.19,39,90
5281,0.55851,0.59671,40.2,39,90
5282,0.55896,0.59259,40.21,39,90
5283,0.55942,0.59259,40.21,39,90
5284,0.55942,0.59465,40.22,39,90
5285,0.55896,0.59259,40.23,39,90
5286,0.55919,0.59259,40.23,39,90
5287,0.55851,0.59259,40.24,39,90
5288,0.55919,0.59259,40.25,39,90
5289,0.55942,0.59259,40.25,39,90
5290,0.55988,0.59259,40.26,39,90
5291,0.55919,0.59259,40.27,39,90
5292,0.55851,0.59259,40.28,39,90
5293,0.55851,0.59465,40.28,39,90
5294,0.55896,0.59259,40.29,39,90
5295,0.55896,0.59465,40.3,39,90
5296,0.55896,0.59259,40.3,39,90
5297,0.55896,0.59259,40.31,39,90
5298,0.55896,0.59671,40.31,39,90
5299,0.55896,0.59259,40.32,39,90
5300,0.55942,0.59259,40.33,39,90
5301,0.55965,0.59259,40.33,39,90
5302,0.55896,0.59259,40.34,39,90
5303,0.55896,0.59465,40.35,39,90
5304,0.55874,0.59259,40.35,39,90
5305,0.55942,0.59259,40.36,39,90
5306,0.55896,0.59259,40.37,39,90
5307,0.55919,0.59465,40.37,39,90
5308,0.55919,0.59259,40.38,39,90
5309,0.55874,0.59259,40.39,39,90
5310,0.55874,0.59259,40.39,39,90
5311,0.55988,0.59259,40.4,39,90
5312,0.55965,0.59259,40.41,39,90
5313,0.55919,0.59259,40.41,39,90
5314,0.55942,0.59259,40.42,39,90
5315,0.55896,0.59259,40.43,39,90
5316,0.55919,0.59259,40.43,39,90
5317,0.55942,0.59465,40.44,39,90
5318,0.55874,0.59465,40.45,39,90
5319,0.55965,0.59465,40.45,39,90
5320,0.55942,0.59259,40.46,39,90
5321,0.55874,0.59259,40.47,39,90
5322,0.55988,0.59259,40.48,39,90
5323,0.55988,0.59259,40.48,39,90
5324,0.55942,0.59259,40.49,39,90
5325,0.55919,0.59259,40.5,39,90
5326,0.56011,0.59259,40.5,39,90
5327,0.55988,0.59259,40.51,39,90
5328,0.55965,0.59259,40.52,39,90
5329,0.55874,0.59259,40.52,39,90
5330,0.55896,0.59465,40.53,39,90
5331,0.55919,0.59259,40.54,39,90
5332,0.55965,0.59259,40.54,39,90
5333,0.55919,0.59259,40.55,39,90
5334,0.55965,0.59259,40.56,39,90
5335,0.55965,0.59259,40.56,39,90
5336,0.56011,0.59259,40.57,39,90
5337,0.55965,0.59259,40.58,39,90
5338,0.55919,0.59259,40.58,39,90
5339,0.55965,0.59259,40.59,39,90
5340,0.56057,0.59259,40.6,39,90
5341,0.55896,0.59259,40.61,39,90
5342,0.55874,0.59465,40.61,39,90
5343,0.55874,0.59259,40.62,39,90
5344,0.55965,0.59259,40.62,39,90
5345,0.55988,0.59259,40.63,39,90
5346,0.55942,0.59465,40.64,39,90
5347,0.55896,0.59259,40.64,39,90
5348,0.55942,0.59259,40.65,39,90
5349,0.55965,0.59465,40.66,39,90
5350,0.55851,0.59259,40.67,39,90
5351,0.55988,0.59259,40.67,39,90
5352,0.55874,0.59465,40.68,39,90
5353,0.56011,0.59259,40.69,39,90
5354,0.56034,0.59259,40.69,39,90
5355,0.55919,0.59259,40.7,39,90
5356,0.55942,0.59259,40.71,39,90
5357,0.55965,0.59259,40.71,39,90
5358,0.55965,0.59465,40.72,39,90
5359,0.55988,0.59259,40.73,39,90
5360,0.55988,0.59259,40.74,39,90
5361,0.55988,0.59259,40.74,39,90
5362,0.55851,0.59259,40.75,39,90
5363,0.55965,0.59259,40.76,39,90
5364,0.55851,0.59259,40.77,39,90
5365,0.56034,0.59259,40.77,39,90
5366,0.55988,0.59259,40.78,39,90
5367,0.56011,0.59259,40.79,39,90
5368,0.55988,0.59259,40.79,39,90
5369,0.55919,0.59465,40.8,39,90
5370,0.56034,0.59465,40.81,39,90
5371,0.55874,0.59259,40.82,39,90
5372,0.55942,0.59259,40.83,39,90
5373,0.55942,0.59259,40.83,39,90
5374,0.56011,0.59259,40.84,39,90
5375,0.55919,0.59259,40.85,39,90
5376,0.55965,0.59259,40.86,39,90
5377,0.55874,0.59259,40.87,39,90
5378,0.55896,0.59259,40.88,39,90
5379,0.55988,0.59259,40.89,39,90
5380,0.55942,0.59259,40.9,39,90
5381,0.55988,0.59465,40.9,39,90
5382,0.56034,0.59259,40.91,39,90
5383,0.55942,0.59465,40.92,39,90
5384,0.55965,0.59465,40.92,39,90
5385,0.55919,0.59259,40.93,39,90
5386,0.55919,0.59259,40.94,39,90
5387,0.56034,0.59259,40.94,39,90
5388,0.55965,0.59259,40.95,39,90
5389,0.55942,0.59259,40.96,39,90
5390,0.55896,0.59259,40.97,39,90
5391,0.56034,0.59465,40.97,39,90
5392,0.55896,0.59259,40.99,39,90
5393,0.55965,0.59259,40.99,39,90
5394,0.55965,0.59259,41.0,39,90
5395,0.55919,0.59259,41.01,39,90
5396,0.55988,0.59259,41.01,39,90
5397,0.55919,0.59259,41.02,39,90
5398,0.56011,0.59259,41.03,39,90
5399,0.56011,0.59259,41.04,39,90
5400,0.55942,0.59259,41.05,39,90
5401,0.55896,0.59259,41.06,39,90
5402,0.55874,0.59259,41.07,39,90
5403,0.55965,0.59259,41.08,39,90
5404,0.55919,0.59259,41.09,39,90
5405,0.55988,0.59259,41.1,39,90
5406,0.55965,0.59259,41.1,39,90
5407,0.55965,0.59259,41.11,39,90
5408,0.55988,0.59259,41.12,39,90
5409,0.55896,0.59259,41.13,39,90
5410,0.56011,0.59259,41.13,39,90
5411,0.55942,0.59259,41.14,39,90
5412,0.56011,0.59259,41.15,39,90
5413,0.56011,0.59259,41.15,39,90
5414,0.55942,0.59465,41.16,39,90
5415,0.55965,0.59259,41.17,39,90
5416,0.55828,0.59259,41.17,39,90
5417,0.55942,0.59259,41.18,39,90
5418,0.56057,0.59259,41.19,39,90
5419,0.56011,0.59259,41.2,39,90
5420,0.55988,0.59259,41.2,39,90
5421,0.55919,0.59259,41.21,39,90
5422,0.55965,0.59259,41.22,39,90
5423,0.55919,0.59259,41.23,39,90
5424,0.56011,0.59259,41.23,39,90
5425,0.55965,0.59259,41.24,39,90
5426,0.55988,0.59259,41.25,39,90
5427,0.55988,0.59259,41.26,39,90
5428,0.55919,0.59465,41.26,39,90
5429,0.55988,0.59259,41.27,39,90
5430,0.55942,0.59259,41.28,39,90
5431,0.55988,0.59465,41.29,39,90
5432,0.55942,0.59259,41.29,39,90
5433,0.55919,0.59259,41.3,39,90
5434,0.55988,0.59465,41.3,39,90
5435,0.55942,0.59259,41.31,39,90
5436,0.55874,0.59259,41.32,39,90
5437,0.55919,0.59259,41.33,39,90
5438,0.55896,0.59259,41.34,39,90
5439,0.55919,0.59259,41.35,39,90
5440,0.56011,0.59259,41.35,39,90
5441,0.55919,0.59259,41.36,39,90
5442,0.55874,0.59259,41.36,39,90
5443,0.55851,0.59259,41.37,39,90
5444,0.56011,0.59465,41.38,39,90
5445,0.55988,0.59259,41.39,39,90
5446,0.55896,0.59259,41.39,39,90
5447,0.55965,0.59259,41.4,39,90
5448,0.55919,0.59259,41.41,39,90
5449,0.55988,0.59465,41.41,39,90
5450,0.55965,0.59259,41.42,39,90
5451,0.55851,0.59259,41.43,39,90
5452,0.5608,0.59465,41.43,39,90
5453,0.55942,0.59259,41.44,39,90
5454,0.55942,0.59465,41.45,39,90
5455,0.55874,0.59259,41.46,39,90
5456,0.55965,0.59259,41.48,39,90
5457,0.5608,0.59465,41.49,39,90
5458,0.55942,0.59053,41.49,39,90
5459,0.55919,0.59465,41.5,39,90
5460,0.55874,0.59671,41.51,39,90
5461,0.55919,0.59259,41.51,39,90
5462,0.55851,0.59465,41.52,39,90
5463,0.56011,0.59465,41.53,39,90
5464,0.55942,0.59259,41.53,39,90
5465,0.55919,0.59465,41.54,39,90
5466,0.55896,0.59259,41.55,39,90
5467,0.55965,0.59259,41.55,39,90
5468,0.55965,0.59465,41.56,39,90
5469,0.56034,0.59259,41.57,39,90
5470,0.55896,0.59465,41.57,39,90
5471,0.55874,0.59259,41.58,39,90
5472,0.56034,0.59465,41.59,39,90
5473,0.55965,0.59465,41.59,39,90
5474,0.56011,0.59259,41.6,39,90
5475,0.55874,0.59259,41.61,39,90
5476,0.56011,0.59259,41.61,39,90
5477,0.55874,0.59259,41.62,39,90
5478,0.55896,0.59465,41.63,39,90
5479,0.55965,0.59465,41.63,39,90
5480,0.55919,0.59259,41.64,39,90
5481,0.55919,0.59465,41.65,39,90
5482,0.56034,0.59465,41.65,39,90
5483,0.55919,0.59465,41.66,39,90
5484,0.56011,0.59259,41.67,39,90
5485,0.55919,0.59259,41.68,39,90
5486,0.55919,0.59671,41.68,39,90
5487,0.55919,0.59259,41.69,39,90
5488,0.55805,0.59465,41.69,39,90
5489,0.55919,0.59671,41.7,39,90
5490,0.56011,0.59259,41.71,39,90
5491,0.55942,0.59671,41.71,39,90
5492,0.55988,0.59671,41.72,39,90
5493,0.55942,0.59259,41.73,39,90
5494,0.56011,0.59671,41.74,39,90
5495,0.55965,0.59259,41.74,39,90
5496,0.55896,0.59465,41.75,39,90
5497,0.55919,0.59671,41.76,39,90
5498,0.56011,0.59259,41.76,39,90
5499,0.55988,0.59465,41.77,39,90
5500,0.55988,0.59671,41.77,39,90
5501,0.56011,0.59465,41.78,39,90
5502,0.55896,0.59465,41.79,39,90
5503,0.55828,0.59465,41.8,39,90
5504,0.55896,0.59465,41.8,39,90
5505,0.55942,0.59671,41.81,39,90
5506,0.56011,0.59465,41.82,39,90
5507,0.55988,0.59671,41.82,39,90
5508,0.55919,0.59465,41.83,39,90
5509,0.55919,0.59259,41.83,39,90
5510,0.55942,0.59465,41.84,39,90
5511,0.55851,0.59465,41.85,39,90
5512,0.55942,0.59671,41.86,39,90
5513,0.55942,0.59671,41.86,39,90
5514,0.55919,0.59259,41.87,39,90
5515,0.55942,0.59671,41.88,39,90
5516,0.55919,0.59465,41.88,39,90
5517,0.55988,0.59465,41.89,39,90
5518,0.55896,0.59671,41.89,39,90
5519,0.55965,0.59465,41.9,39,90
5520,0.55942,0.59259,41.91,39,90
5521,0.55919,0.59671,41.91,39,90
5522,0.55851,0.59465,41.92,39,90
5523,0.55896,0.59465,41.93,39,90
5524,0.55874,0.59671,41.94,39,90
5525,0.55919,0.59259,41.94,39,90
5526,0.55942,0.59671,41.95,39,90
5527,0.55919,0.59671,41.96,39,90
5528,0.55942,0.59465,41.96,39,90
5529,0.55988,0.59671,41.97,39,90
5530,0.55919,0.59259,41.98,39,90
5531,0.56034,0.59259,41.99,39,90
5532,0.55874,0.59671,41.99,39,90
5533,0.55988,0.59465,42.0,39,90
5534,0.55942,0.59465,42.01,39,90
5535,0.55828,0.59465,42.01,39,90
5536,0.56011,0.59259,42.02,39,90
5537,0.55896,0.59259,42.03,39,90
5538,0.55874,0.59671,42.03,39,90
5539,0.55988,0.59671,42.04,39,90
5540,0.55919,0.59671,42.05,39,90
5541,0.55874,0.59671,42.05,39,90
5542,0.55851,0.59259,42.06,39,90
5543,0.55896,0.59465,42.07,39,90
5544,0.55874,0.59465,42.07,39,90
5545,0.55896,0.59465,42.08,39,90
5546,0.55874,0.59465,42.09,39,90
5547,0.55874,0.59671,42.09,39,90
5548,0.55896,0.59465,42.1,39,90
5549,0.55965,0.59259,42.1,39,90
5550,0.55965,0.59259,42.11,39,90
5551,0.55942,0.59465,42.12,39,90
5552,0.55896,0.59465,42.13,39,90
5553,0.55874,0.59671,42.14,39,90
5554,0.55896,0.59465,42.14,39,90
5555,0.55874,0.59671,42.15,39,90
5556,0.55942,0.59671,42.16,39,90
5557,0.55896,0.59259,42.16,39,90
5558,0.55942,0.59465,42.17,39,90
5559,0.55988,0.59259,42.17,39,90
5560,0.55965,0.59259,42.18,39,90
5561,0.55942,0.59671,42.19,39,90
5562,0.55919,0.59465,42.19,39,90
5563,0.55988,0.59259,42.2,39,90
5564,0.55942,0.59671,42.21,39,90
5565,0.55942,0.59465,42.22,39,90
5566,0.55919,0.59465,42.23,39,90
5567,0.55942,0.59671,42.24,39,90
5568,0.56034,0.59259,42.24,39,90
5569,0.55874,0.59465,42.25,39,90
5570,0.56057,0.59671,42.26,39,90
5571,0.55965,0.59259,42.27,39,90
5572,0.55988,0.59465,42.27,39,90
5573,0.55919,0.59671,42.28,39,90
5574,0.55919,0.59259,42.29,39,90
5575,0.56011,0.59465,42.3,39,90
5576,0.55942,0.59465,42.3,39,90
5577,0.55965,0.59259,42.31,39,90
5578,0.55988,0.59465,42.32,39,90
5579,0.55965,0.59671,42.32,39,90
5580,0.55965,0.59259,42.33,39,90
5581,0.55942,0.59259,42.34,39,90
5582,0.55965,0.59671,42.35,39,90
5583,0.55942,0.59671,42.35,39,90
5584,0.55874,0.59671,42.36,39,90
5585,0.55988,0.59671,42.37,39,90
5586,0.55965,0.59259,42.37,39,90
5587,0.55965,0.59465,42.38,39,90
5588,0.55942,0.59671,42.39,39,90
5589,0.55988,0.59259,42.39,39,90
5590,0.55919,0.59671,42.4,39,90
5591,0.55965,0.59259,42.41,39,90
5592,0.56011,0.59259,42.42,39,90
5593,0.55942,0.59671,42.42,39,90
5594,0.55988,0.59259,42.43,39,90
5595,0.55965,0.59671,42.44,39,90
5596,0.55988,0.59671,42.44,39,90
5597,0.56011,0.59259,42.45,39,90
5598,0.55896,0.59671,42.46,39,90
5599,0.56034,0.59671,42.47,39,90
5600,0.55942,0.59053,42.47,39,90
5601,0.56034,0.59671,42.48,39,90
5602,0.55942,0.59259,42.49,39,90
5603,0.55965,0.59053,42.49,39,90
5604,0.55988,0.59465,42.5,39,90
5605,0.55965,0.59053,42.51,39,90
5606,0.56057,0.59465,42.51,39,90
5607,0.55942,0.59465,42.52,39,90
5608,0.56011,0.59053,42.53,39,90
5609,0.55919,0.59053,42.54,39,90
5610,0.55942,0.59465,42.55,39,90
5611,0.56034,0.59259,42.55,39,90
5612,0.55988,0.59465,42.56,39,90
5613,0.55942,0.59671,42.57,39,90
5614,0.56011,0.59053,42.57,39,90
5615,0.55965,0.59465,42.58,39,90
5616,0.55988,0.59465,42.59,39,90
5617,0.55988,0.59053,42.59,39,90
5618,0.56011,0.59671,42.6,39,90
5619,0.56011,0.59671,42.61,39,90
5620,0.56011,0.59259,42.62,39,90
5621,0.56011,0.59671,42.62,39,90
5622,0.56011,0.59465,42.63,39,90
5623,0.56011,0.59053,42.64,39,90
5624,0.55942,0.59671,42.64,39,90
5625,0.55942,0.59259,42.65,39,90
5626,0.55988,0.59259,42.66,39,90
5627,0.55942,0.59465,42.67,39,90
5628,0.56057,0.59465,42.67,39,90
5629,0.55988,0.59465,42.68,39,90
5630,0.56011,0.59671,42.69,39,90
5631,0.55965,0.59259,42.69,39,90
5632,0.55965,0.59259,42.7,39,90
5633,0.55874,0.59671,42.71,39,90
5634,0.5608,0.59259,42.72,39,90
5635,0.56011,0.59465,42.73,39,90
5636,0.56057,0.59465,42.74,39,90
5637,0.55965,0.59259,42.74,39,90
5638,0.56057,0.59671,42.75,39,90
5639,0.56011,0.59465,42.76,39,90
5640,0.56011,0.59671,42.77,39,90
5641,0.56057,0.59259,42.78,39,90
5642,0.56011,0.59259,42.79,39,90
5643,0.56057,0.59259,42.8,39,90
5644,0.55965,0.59465,42.81,39,90
5645,0.56011,0.59671,42.82,39,90
5646,0.55988,0.59259,42.82,39,90
5647,0.55988,0.59053,42.83,39,90
5648,0.56034,0.59053,42.84,39,90
5649,0.56011,0.59259,42.85,39,90
5650,0.55965,0.59671,42.86,39,90
5651,0.55965,0.59671,42.86,39,90
5652,0.56057,0.59259,42.87,39,90
5653,0.55988,0.59259,42.88,39,90
5654,0.56011,0.59465,42.89,39,90
5655,0.56034,0.59259,42.9,39,90
5656,0.56034,0.59465,42.91,39,90
5657,0.56034,0.59671,42.92,39,90
5658,0.55965,0.59053,42.93,39,90
5659,0.56011,0.59465,42.94,39,90
5660,0.55942,0.59259,42.94,39,90
5661,0.55942,0.59259,42.95,39,90
5662,0.56057,0.59465,42.96,39,90
5663,0.55988,0.59053,42.97,39,90
5664,0.55942,0.59053,42.98,39,90
5665,0.55942,0.59465,42.99,39,90
5666,0.55919,0.59053,43.0,39,90
5667,0.55965,0.59465,43.0,39,90
5668,0.55919,0.59259,43.01,39,90
5669,0.55942,0.59053,43.02,39,90
5670,0.55988,0.59259,43.03,39,90
5671,0.55942,0.59259,43.03,39,90
5672,0.55965,0.59465,43.04,39,90
5673,0.55942,0.59465,43.05,39,90
5674,0.56011,0.59259,43.06,39,90
5675,0.55942,0.59053,43.06,39,90
5676,0.55965,0.59465,43.07,39,90
5677,0.55942,0.59259,43.08,39,90
5678,0.55965,0.59259,43.09,39,90
5679,0.55965,0.59259,43.09,39,90
5680,0.55965,0.59053,43.1,39,90
5681,0.55988,0.59259,43.12,39,90
5682,0.55988,0.59259,43.12,39,90
5683,0.55988,0.59259,43.13,39,90
5684,0.55942,0.59465,43.14,39,90
5685,0.55919,0.59259,43.15,39,90
5686,0.55965,0.59259,43.15,39,90
5687,0.55988,0.59259,43.16,39,90
5688,0.55965,0.59465,43.18,39,90
5689,0.55919,0.59259,43.18,39,90
5690,0.56011,0.59259,43.19,39,90
5691,0.55965,0.59053,43.2,39,90
5692,0.55942,0.59259,43.21,39,90
5693,0.55965,0.59465,43.22,39,90
5694,0.55988,0.59259,43.22,39,90
5695,0.55919,0.59259,43.23,39,90
5696,0.55919,0.59259,43.24,39,90
5697,0.55919,0.59259,43.24,39,90
5698,0.56011,0.59259,43.25,39,90
5699,0.55988,0.59259,43.26,39,90
5700,0.56011,0.59259,43.27,39,90
5701,0.55965,0.59259,43.27,39,90
5702,0.55988,0.59259,43.28,39,90
5703,0.55942,0.59259,43.29,39,90
5704,0.55919,0.59259,43.3,39,90
5705,0.55965,0.59259,43.3,39,90
5706,0.55919,0.59053,43.31,39,90
5707,0.55965,0.59259,43.32,39,90
5708,0.55942,0.59465,43.33,39,90
5709,0.55965,0.59259,43.34,39,90
5710,0.55919,0.59465,43.34,39,90
5711,0.55942,0.59259,43.35,39,90
5712,0.55896,0.59053,43.36,39,90
5713,0.55896,0.59465,43.36,39,90
5714,0.55965,0.59259,43.37,39,90
5715,0.55942,0.59053,43.38,39,90
5716,0.56034,0.59259,43.38,39,90
5717,0.55965,0.59259,43.39,39,90
5718,0.55942,0.59053,43.4,39,90
5719,0.55988,0.59259,43.41,39,90
5720,0.56011,0.59259,43.41,39,90
5721,0.55942,0.59259,43.42,39,90
5722,0.55919,0.59259,43.43,39,90
5723,0.56011,0.59259,43.43,39,90
5724,0.55965,0.59259,43.44,39,90
5725,0.55988,0.59259,43.44,39,90
5726,0.55965,0.59259,43.45,39,90
5727,0.55942,0.59053,43.46,39,90
5728,0.55919,0.59671,43.47,39,90
5729,0.55965,0.59671,43.47,39,90
5730,0.55965,0.58848,43.48,39,90
5731,0.55988,0.59465,43.49,39,90
5732,0.55942,0.59259,43.49,39,90
5733,0.55896,0.59259,43.5,39,90
5734,0.55965,0.59465,43.51,39,90
5735,0.55919,0.58848,43.51,39,90
5736,0.55896,0.59259,43.52,39,90
5737,0.55965,0.59671,43.53,39,90
5738,0.55919,0.59053,43.53,39,90
