epoch,train_accuracy,validation_accuracy,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10
4913,0.80605,0.80453,145.82,23,16,35,47,61,72,81,91,107,118
4914,0.80559,0.80864,145.84,23,16,35,47,61,72,81,91,107,118
4915,0.80559,0.8107,145.87,23,16,35,47,61,72,81,91,107,118
4916,0.80605,0.80864,145.89,23,16,35,47,61,72,81,91,107,118
4917,0.80627,0.80658,145.92,23,16,35,47,61,72,81,91,107,118
4918,0.80673,0.80453,145.95,23,16,35,47,61,72,81,91,107,118
4919,0.80605,0.81276,146.06,23,16,35,47,61,72,81,91,107,118
4920,0.80605,0.80658,146.14,23,16,35,47,61,72,81,91,107,118
4921,0.80559,0.8107,146.17,23,16,35,47,61,72,81,91,107,118
4922,0.80582,0.80864,146.19,23,16,35,47,61,72,81,91,107,118
4923,0.8065,0.80864,146.22,23,16,35,47,61,72,81,91,107,118
4924,0.80582,0.80864,146.25,23,16,35,47,61,72,81,91,107,118
4925,0.80696,0.80864,146.29,23,16,35,47,61,72,81,91,107,118
4926,0.8065,0.81276,146.31,23,16,35,47,61,72,81,91,107,118
4927,0.80559,0.80658,146.33,23,16,35,47,61,72,81,91,107,118
4928,0.80627,0.8107,146.36,23,16,35,47,61,72,81,91,107,118
4929,0.80605,0.80658,146.39,23,16,35,47,61,72,81,91,107,118
4930,0.80605,0.8107,146.41,23,16,35,47,61,72,81,91,107,118
4931,0.80673,0.80658,146.44,23,16,35,47,61,72,81,91,107,118
4932,0.80582,0.8107,146.46,23,16,35,47,61,72,81,91,107,118
4933,0.80605,0.80658,146.5,23,16,35,47,61,72,81,91,107,118
4934,0.8065,0.8107,146.53,23,16,35,47,61,72,81,91,107,118
4935,0.8065,0.80658,146.55,23,16,35,47,61,72,81,91,107,118
4936,0.80627,0.8107,146.58,23,16,35,47,61,72,81,91,107,118
4937,0.8065,0.81276,146.6,23,16,35,47,61,72,81,91,107,118
4938,0.80627,0.80658,146.62,23,16,35,47,61,72,81,91,107,118
4939,0.80627,0.8107,146.65,23,16,35,47,61,72,81,91,107,118
4940,0.80582,0.80864,146.69,23,16,35,47,61,72,81,91,107,118
4941,0.80605,0.8107,146.72,23,16,35,47,61,72,81,91,107,118
4942,0.8065,0.80453,146.75,23,16,35,47,61,72,81,91,107,118
4943,0.80627,0.8107,146.78,23,16,35,47,61,72,81,91,107,118
4944,0.80605,0.8107,146.81,23,16,35,47,61,72,81,91,107,118
4945,0.80605,0.80453,146.83,23,16,35,47,61,72,81,91,107,118
4946,0.80627,0.80453,146.86,23,16,35,47,61,72,81,91,107,118
4947,0.8065,0.8107,146.89,23,16,35,47,61,72,81,91,107,118
4948,0.80627,0.80658,146.91,23,16,35,47,61,72,81,91,107,118
4949,0.80627,0.80658,146.94,23,16,35,47,61,72,81,91,107,118
4950,0.8065,0.80864,146.96,23,16,35,47,61,72,81,91,107,118
4951,0.80627,0.81276,146.99,23,16,35,47,61,72,81,91,107,118
4952,0.80605,0.8107,147.03,23,16,35,47,61,72,81,91,107,118
4953,0.8065,0.80864,147.07,23,16,35,47,61,72,81,91,107,118
4954,0.80605,0.8107,147.1,23,16,35,47,61,72,81,91,107,118
4955,0.8065,0.8107,147.13,23,16,35,47,61,72,81,91,107,118
4956,0.80627,0.80864,147.15,23,16,35,47,61,72,81,91,107,118
4957,0.80627,0.80864,147.18,23,16,35,47,61,72,81,91,107,118
4958,0.80627,0.80453,147.2,23,16,35,47,61,72,81,91,107,118
4959,0.80673,0.8107,147.22,23,16,35,47,61,72,81,91,107,118
4960,0.80627,0.80453,147.25,23,16,35,47,61,72,81,91,107,118
4961,0.80719,0.8107,147.28,23,16,35,47,61,72,81,91,107,118
4962,0.8065,0.80453,147.3,23,16,35,47,61,72,81,91,107,118
4963,0.80627,0.8107,147.34,23,16,35,47,61,72,81,91,107,118
4964,0.8065,0.80453,147.37,23,16,35,47,61,72,81,91,107,118
4965,0.80673,0.8107,147.4,23,16,35,47,61,72,81,91,107,118
4966,0.80696,0.80453,147.43,23,16,35,47,61,72,81,91,107,118
4967,0.80696,0.80658,147.45,23,16,35,47,61,72,81,91,107,118
4968,0.80605,0.80453,147.47,23,16,35,47,61,72,81,91,107,118
4969,0.80673,0.8107,147.5,23,16,35,47,61,72,81,91,107,118
4970,0.80673,0.80864,147.52,23,16,35,47,61,72,81,91,107,118
4971,0.80605,0.80453,147.54,23,16,35,47,61,72,81,91,107,118
4972,0.80673,0.8107,147.57,23,16,35,47,61,72,81,91,107,118
4973,0.8065,0.80453,147.59,23,16,35,47,61,72,81,91,107,118
4974,0.8065,0.8107,147.61,23,16,35,47,61,72,81,91,107,118
4975,0.80627,0.80453,147.64,23,16,35,47,61,72,81,91,107,118
4976,0.80673,0.8107,147.67,23,16,35,47,61,72,81,91,107,118
4977,0.80627,0.80453,147.69,23,16,35,47,61,72,81,91,107,118
4978,0.80673,0.80864,147.71,23,16,35,47,61,72,81,91,107,118
4979,0.80605,0.8107,147.74,23,16,35,47,61,72,81,91,107,118
4980,0.8065,0.80658,147.76,23,16,35,47,61,72,81,91,107,118
4981,0.80627,0.80864,147.79,23,16,35,47,61,72,81,91,107,118
4982,0.80605,0.80864,147.82,23,16,35,47,61,72,81,91,107,118
4983,0.80605,0.8107,147.84,23,16,35,47,61,72,81,91,107,118
4984,0.80605,0.80658,147.87,23,16,35,47,61,72,81,91,107,118
4985,0.80627,0.80864,147.9,23,16,35,47,61,72,81,91,107,118
4986,0.8065,0.80453,147.92,23,16,35,47,61,72,81,91,107,118
4987,0.80582,0.80864,147.94,23,16,35,47,61,72,81,91,107,118
4988,0.80605,0.80453,147.97,23,16,35,47,61,72,81,91,107,118
4989,0.80627,0.8107,147.99,23,16,35,47,61,72,81,91,107,118
4990,0.8065,0.80453,148.02,23,16,35,47,61,72,81,91,107,118
4991,0.80559,0.80864,148.04,23,16,35,47,61,72,81,91,107,118
4992,0.80582,0.80453,148.06,23,16,35,47,61,72,81,91,107,118
4993,0.80673,0.80864,148.08,23,16,35,47,61,72,81,91,107,118
4994,0.80605,0.80864,148.1,23,16,35,47,61,72,81,91,107,118
4995,0.80605,0.80864,148.13,23,16,35,47,61,72,81,91,107,118
4996,0.80605,0.80864,148.15,23,16,35,47,61,72,81,91,107,118
4997,0.80627,0.80453,148.18,23,16,35,47,61,72,81,91,107,118
4998,0.80605,0.80864,148.21,23,16,35,47,61,72,81,91,107,118
4999,0.80582,0.80658,148.23,23,16,35,47,61,72,81,91,107,118
5000,0.80559,0.8107,148.26,23,16,35,47,61,72,81,91,107,118
5001,0.80696,0.80864,148.29,23,16,35,47,61,72,81,91,107,118
5002,0.80627,0.80864,148.32,23,16,35,47,61,72,81,91,107,118
5003,0.80605,0.80864,148.35,23,16,35,47,61,72,81,91,107,118
5004,0.80627,0.80864,148.38,23,16,35,47,61,72,81,91,107,118
5005,0.80559,0.80658,148.4,23,16,35,47,61,72,81,91,107,118
5006,0.80559,0.80864,148.43,23,16,35,47,61,72,81,91,107,118
5007,0.80719,0.80864,148.46,23,16,35,47,61,72,81,91,107,118
5008,0.80605,0.80864,148.48,23,16,35,47,61,72,81,91,107,118
5009,0.80559,0.80658,148.51,23,16,35,47,61,72,81,91,107,118
5010,0.80605,0.80864,148.53,23,16,35,47,61,72,81,91,107,118
5011,0.80627,0.80658,148.56,23,16,35,47,61,72,81,91,107,118
5012,0.80605,0.80864,148.59,23,16,35,47,61,72,81,91,107,118
5013,0.80605,0.80864,148.62,23,16,35,47,61,72,81,91,107,118
5014,0.80627,0.80864,148.64,23,16,35,47,61,72,81,91,107,118
5015,0.80559,0.80864,148.67,23,16,35,47,61,72,81,91,107,118
5016,0.80559,0.80453,148.69,23,16,35,47,61,72,81,91,107,118
5017,0.80536,0.8107,148.72,23,16,35,47,61,72,81,91,107,118
5018,0.80627,0.80658,148.75,23,16,35,47,61,72,81,91,107,118
5019,0.80605,0.80658,148.78,23,16,35,47,61,72,81,91,107,118
5020,0.80605,0.80864,148.8,23,16,35,47,61,72,81,91,107,118
5021,0.80719,0.80864,148.83,23,16,35,47,61,72,81,91,107,118
5022,0.80559,0.80453,148.85,23,16,35,47,61,72,81,91,107,118
5023,0.80559,0.80864,148.88,23,16,35,47,61,72,81,91,107,118
5024,0.80673,0.80658,148.9,23,16,35,47,61,72,81,91,107,118
5025,0.80627,0.80864,148.93,23,16,35,47,61,72,81,91,107,118
5026,0.80582,0.80658,148.96,23,16,35,47,61,72,81,91,107,118
5027,0.80673,0.80658,149.0,23,16,35,47,61,72,81,91,107,118
5028,0.80536,0.80864,149.04,23,16,35,47,61,72,81,91,107,118
5029,0.80559,0.80658,149.06,23,16,35,47,61,72,81,91,107,118
5030,0.80696,0.80864,149.09,23,16,35,47,61,72,81,91,107,118
5031,0.80765,0.80864,149.11,23,16,35,47,61,72,81,91,107,118
5032,0.80605,0.80864,149.14,23,16,35,47,61,72,81,91,107,118
5033,0.80582,0.80453,149.17,23,16,35,47,61,72,81,91,107,118
5034,0.80627,0.80658,149.19,23,16,35,47,61,72,81,91,107,118
5035,0.80673,0.80864,149.22,23,16,35,47,61,72,81,91,107,118
5036,0.8065,0.8107,149.25,23,16,35,47,61,72,81,91,107,118
5037,0.80696,0.80864,149.28,23,16,35,47,61,72,81,91,107,118
5038,0.80696,0.80864,149.31,23,16,35,47,61,72,81,91,107,118
5039,0.8065,0.80864,149.34,23,16,35,47,61,72,81,91,107,118
5040,0.80627,0.80658,149.36,23,16,35,47,61,72,81,91,107,118
5041,0.8065,0.80864,149.39,23,16,35,47,61,72,81,91,107,118
5042,0.80673,0.80658,149.41,23,16,35,47,61,72,81,91,107,118
5043,0.80605,0.80658,149.43,23,16,35,47,61,72,81,91,107,118
5044,0.80719,0.80864,149.46,23,16,35,47,61,72,81,91,107,118
5045,0.80696,0.80864,149.48,23,16,35,47,61,72,81,91,107,118
5046,0.80582,0.80453,149.51,23,16,35,47,61,72,81,91,107,118
5047,0.8065,0.80864,149.54,23,16,35,47,61,72,81,91,107,118
5048,0.80673,0.80658,149.56,23,16,35,47,61,72,81,91,107,118
5049,0.80605,0.80864,149.59,23,16,35,47,61,72,81,91,107,118
5050,0.80627,0.80453,149.61,23,16,35,47,61,72,81,91,107,118
5051,0.8065,0.80864,149.65,23,16,35,47,61,72,81,91,107,118
5052,0.8065,0.80864,149.67,23,16,35,47,61,72,81,91,107,118
5053,0.80696,0.80658,149.7,23,16,35,47,61,72,81,91,107,118
5054,0.80811,0.80864,149.73,23,16,35,47,61,72,81,91,107,118
5055,0.80719,0.80864,149.77,23,16,35,47,61,72,81,91,107,118
5056,0.80742,0.80864,149.8,23,16,35,47,61,72,81,91,107,118
5057,0.80627,0.8107,149.83,23,16,35,47,61,72,81,91,107,118
5058,0.8065,0.80864,149.86,23,16,35,47,61,72,81,91,107,118
5059,0.8065,0.8107,149.89,23,16,35,47,61,72,81,91,107,118
5060,0.80696,0.80658,149.92,23,16,35,47,61,72,81,91,107,118
5061,0.8065,0.8107,149.94,23,16,35,47,61,72,81,91,107,118
5062,0.80696,0.80864,149.96,23,16,35,47,61,72,81,91,107,118
5063,0.80673,0.8107,149.99,23,16,35,47,61,72,81,91,107,118
5064,0.8065,0.8107,150.02,23,16,35,47,61,72,81,91,107,118
5065,0.80673,0.80864,150.05,23,16,35,47,61,72,81,91,107,118
5066,0.8065,0.81276,150.08,23,16,35,47,61,72,81,91,107,118
5067,0.80673,0.81276,150.11,23,16,35,47,61,72,81,91,107,118
5068,0.80673,0.8107,150.14,23,16,35,47,61,72,81,91,107,118
5069,0.80696,0.80864,150.17,23,16,35,47,61,72,81,91,107,118
5070,0.80719,0.8107,150.2,23,16,35,47,61,72,81,91,107,118
5071,0.80673,0.8107,150.23,23,16,35,47,61,72,81,91,107,118
5072,0.80673,0.8107,150.26,23,16,35,47,61,72,81,91,107,118
5073,0.80673,0.80864,150.29,23,16,35,47,61,72,81,91,107,118
5074,0.80696,0.8107,150.32,23,16,35,47,61,72,81,91,107,118
5075,0.80719,0.8107,150.34,23,16,35,47,61,72,81,91,107,118
5076,0.80765,0.8107,150.37,23,16,35,47,61,72,81,91,107,118
5077,0.80765,0.8107,150.39,23,16,35,47,61,72,81,91,107,118
5078,0.80742,0.81276,150.42,23,16,35,47,61,72,81,91,107,118
5079,0.80673,0.8107,150.45,23,16,35,47,61,72,81,91,107,118
5080,0.80696,0.8107,150.47,23,16,35,47,61,72,81,91,107,118
5081,0.80788,0.81276,150.51,23,16,35,47,61,72,81,91,107,118
5082,0.80742,0.8107,150.54,23,16,35,47,61,72,81,91,107,118
5083,0.80742,0.81276,150.57,23,16,35,47,61,72,81,91,107,118
5084,0.80719,0.8107,150.59,23,16,35,47,61,72,81,91,107,118
5085,0.80696,0.8107,150.62,23,16,35,47,61,72,81,91,107,118
5086,0.80696,0.80864,150.65,23,16,35,47,61,72,81,91,107,118
5087,0.80696,0.8107,150.68,23,16,35,47,61,72,81,91,107,118
5088,0.80719,0.8107,150.71,23,16,35,47,61,72,81,91,107,118
5089,0.80673,0.8107,150.73,23,16,35,47,61,72,81,91,107,118
5090,0.80788,0.80864,150.76,23,16,35,47,61,72,81,91,107,118
5091,0.80696,0.8107,150.79,23,16,35,47,61,72,81,91,107,118
5092,0.80673,0.80864,150.82,23,16,35,47,61,72,81,91,107,118
5093,0.80696,0.81276,150.85,23,16,35,47,61,72,81,91,107,118
5094,0.80765,0.81276,150.89,23,16,35,47,61,72,81,91,107,118
5095,0.80673,0.8107,150.92,23,16,35,47,61,72,81,91,107,118
5096,0.80696,0.8107,150.96,23,16,35,47,61,72,81,91,107,118
5097,0.80834,0.8107,150.98,23,16,35,47,61,72,81,91,107,118
5098,0.80719,0.80864,151.01,23,16,35,47,61,72,81,91,107,118
5099,0.80719,0.8107,151.04,23,16,35,47,61,72,81,91,107,118
5100,0.80765,0.8107,151.07,23,16,35,47,61,72,81,91,107,118
5101,0.80696,0.8107,151.1,23,16,35,47,61,72,81,91,107,118
5102,0.80765,0.81276,151.13,23,16,35,47,61,72,81,91,107,118
5103,0.80696,0.8107,151.16,23,16,35,47,61,72,81,91,107,118
5104,0.80719,0.81276,151.2,23,16,35,47,61,72,81,91,107,118
5105,0.80719,0.8107,151.23,23,16,35,47,61,72,81,91,107,118
5106,0.80696,0.81276,151.25,23,16,35,47,61,72,81,91,107,118
5107,0.80673,0.8107,151.28,23,16,35,47,61,72,81,91,107,118
5108,0.80719,0.81276,151.31,23,16,35,47,61,72,81,91,107,118
5109,0.80719,0.8107,151.34,23,16,35,47,61,72,81,91,107,118
5110,0.80765,0.8107,151.36,23,16,35,47,61,72,81,91,107,118
5111,0.80765,0.80864,151.39,23,16,35,47,61,72,81,91,107,118
5112,0.80719,0.8107,151.42,23,16,35,47,61,72,81,91,107,118
5113,0.80742,0.80864,151.44,23,16,35,47,61,72,81,91,107,118
5114,0.80765,0.8107,151.47,23,16,35,47,61,72,81,91,107,118
5115,0.80719,0.8107,151.5,23,16,35,47,61,72,81,91,107,118
5116,0.80742,0.8107,151.54,23,16,35,47,61,72,81,91,107,118
5117,0.80696,0.81276,151.57,23,16,35,47,61,72,81,91,107,118
5118,0.80765,0.80864,151.6,23,16,35,47,61,72,81,91,107,118
5119,0.80742,0.8107,151.63,23,16,35,47,61,72,81,91,107,118
5120,0.80765,0.81276,151.65,23,16,35,47,61,72,81,91,107,118
5121,0.80765,0.80864,151.68,23,16,35,47,61,72,81,91,107,118
5122,0.80696,0.8107,151.71,23,16,35,47,61,72,81,91,107,118
5123,0.80742,0.81276,151.73,23,16,35,47,61,72,81,91,107,118
5124,0.80765,0.80864,151.76,23,16,35,47,61,72,81,91,107,118
5125,0.80742,0.80658,151.79,23,16,35,47,61,72,81,91,107,118
5126,0.80742,0.8107,151.82,23,16,35,47,61,72,81,91,107,118
5127,0.80719,0.80864,151.84,23,16,35,47,61,72,81,91,107,118
5128,0.80742,0.8107,151.86,23,16,35,47,61,72,81,91,107,118
5129,0.80719,0.81276,151.89,23,16,35,47,61,72,81,91,107,118
5130,0.80788,0.8107,151.91,23,16,35,47,61,72,81,91,107,118
5131,0.80811,0.80864,151.94,23,16,35,47,61,72,81,91,107,118
5132,0.80742,0.80864,151.97,23,16,35,47,61,72,81,91,107,118
5133,0.80811,0.81276,152.01,23,16,35,47,61,72,81,91,107,118
5134,0.80742,0.8107,152.04,23,16,35,47,61,72,81,91,107,118
5135,0.80811,0.81276,152.06,23,16,35,47,61,72,81,91,107,118
5136,0.80742,0.8107,152.09,23,16,35,47,61,72,81,91,107,118
5137,0.80811,0.8107,152.12,23,16,35,47,61,72,81,91,107,118
5138,0.80856,0.8107,152.15,23,16,35,47,61,72,81,91,107,118
5139,0.80742,0.8107,152.17,23,16,35,47,61,72,81,91,107,118
5140,0.80879,0.8107,152.19,23,16,35,47,61,72,81,91,107,118
5141,0.80811,0.8107,152.22,23,16,35,47,61,72,81,91,107,118
5142,0.80788,0.8107,152.25,23,16,35,47,61,72,81,91,107,118
5143,0.80811,0.8107,152.28,23,16,35,47,61,72,81,91,107,118
5144,0.80834,0.8107,152.31,23,16,35,47,61,72,81,91,107,118
5145,0.80856,0.8107,152.34,23,16,35,47,61,72,81,91,107,118
5146,0.80811,0.80864,152.36,23,16,35,47,61,72,81,91,107,118
5147,0.80834,0.81276,152.39,23,16,35,47,61,72,81,91,107,118
5148,0.80811,0.8107,152.42,23,16,35,47,61,72,81,91,107,118
5149,0.80765,0.8107,152.44,23,16,35,47,61,72,81,91,107,118
5150,0.80856,0.8107,152.46,23,16,35,47,61,72,81,91,107,118
5151,0.80834,0.80864,152.49,23,16,35,47,61,72,81,91,107,118
5152,0.80856,0.81276,152.54,23,16,35,47,61,72,81,91,107,118
5153,0.80856,0.80864,152.58,23,16,35,47,61,72,81,91,107,118
5154,0.80765,0.8107,152.61,23,16,35,47,61,72,81,91,107,118
5155,0.80879,0.8107,152.63,23,16,35,47,61,72,81,91,107,118
5156,0.80788,0.8107,152.66,23,16,35,47,61,72,81,91,107,118
5157,0.80856,0.8107,152.69,23,16,35,47,61,72,81,91,107,118
5158,0.80811,0.8107,152.73,23,16,35,47,61,72,81,91,107,118
5159,0.80834,0.8107,152.77,23,16,35,47,61,72,81,91,107,118
5160,0.80811,0.8107,152.8,23,16,35,47,61,72,81,91,107,118
5161,0.80902,0.8107,152.82,23,16,35,47,61,72,81,91,107,118
5162,0.80834,0.8107,152.85,23,16,35,47,61,72,81,91,107,118
5163,0.80834,0.8107,152.87,23,16,35,47,61,72,81,91,107,118
5164,0.80834,0.81276,152.9,23,16,35,47,61,72,81,91,107,118
5165,0.80811,0.80864,152.92,23,16,35,47,61,72,81,91,107,118
5166,0.80834,0.80864,152.95,23,16,35,47,61,72,81,91,107,118
5167,0.80879,0.81276,152.97,23,16,35,47,61,72,81,91,107,118
5168,0.80856,0.80864,153.0,23,16,35,47,61,72,81,91,107,118
5169,0.80742,0.81276,153.02,23,16,35,47,61,72,81,91,107,118
5170,0.80811,0.8107,153.05,23,16,35,47,61,72,81,91,107,118
5171,0.80742,0.81481,153.08,23,16,35,47,61,72,81,91,107,118
5172,0.80788,0.80864,153.1,23,16,35,47,61,72,81,91,107,118
5173,0.80811,0.81481,153.13,23,16,35,47,61,72,81,91,107,118
5174,0.80834,0.8107,153.15,23,16,35,47,61,72,81,91,107,118
5175,0.80811,0.81276,153.18,23,16,35,47,61,72,81,91,107,118
5176,0.80856,0.80864,153.21,23,16,35,47,61,72,81,91,107,118
5177,0.80788,0.8107,153.24,23,16,35,47,61,72,81,91,107,118
5178,0.80879,0.81276,153.27,23,16,35,47,61,72,81,91,107,118
5179,0.80834,0.81481,153.3,23,16,35,47,61,72,81,91,107,118
5180,0.80811,0.8107,153.33,23,16,35,47,61,72,81,91,107,118
5181,0.80834,0.81276,153.36,23,16,35,47,61,72,81,91,107,118
5182,0.80902,0.81481,153.38,23,16,35,47,61,72,81,91,107,118
5183,0.80811,0.8107,153.41,23,16,35,47,61,72,81,91,107,118
5184,0.80834,0.8107,153.43,23,16,35,47,61,72,81,91,107,118
5185,0.80879,0.81481,153.47,23,16,35,47,61,72,81,91,107,118
5186,0.80788,0.81276,153.49,23,16,35,47,61,72,81,91,107,118
5187,0.80834,0.81276,153.51,23,16,35,47,61,72,81,91,107,118
5188,0.80696,0.8107,153.54,23,16,35,47,61,72,81,91,107,118
5189,0.80834,0.81481,153.57,23,16,35,47,61,72,81,91,107,118
5190,0.80811,0.81481,153.59,23,16,35,47,61,72,81,91,107,118
5191,0.80788,0.81276,153.62,23,16,35,47,61,72,81,91,107,118
5192,0.80811,0.8107,153.65,23,16,35,47,61,72,81,91,107,118
5193,0.80811,0.81481,153.68,23,16,35,47,61,72,81,91,107,118
5194,0.80811,0.81481,153.71,23,16,35,47,61,72,81,91,107,118
5195,0.80788,0.81276,153.74,23,16,35,47,61,72,81,91,107,118
5196,0.80856,0.81276,153.78,23,16,35,47,61,72,81,91,107,118
5197,0.80765,0.81276,153.82,23,16,35,47,61,72,81,91,107,118
5198,0.80879,0.81481,153.85,23,16,35,47,61,72,81,91,107,118
5199,0.80811,0.81481,153.88,23,16,35,47,61,72,81,91,107,118
5200,0.80856,0.8107,153.91,23,16,35,47,61,72,81,91,107,118
5201,0.80856,0.81276,153.94,23,16,35,47,61,72,81,91,107,118
5202,0.80811,0.81276,153.97,23,16,35,47,61,72,81,91,107,118
5203,0.80834,0.8107,154.0,23,16,35,47,61,72,81,91,107,118
5204,0.80834,0.81276,154.02,23,16,35,47,61,72,81,91,107,118
5205,0.80811,0.8107,154.06,23,16,35,47,61,72,81,91,107,118
5206,0.80902,0.81276,154.09,23,16,35,47,61,72,81,91,107,118
5207,0.80879,0.81276,154.13,23,16,35,47,61,72,81,91,107,118
5208,0.80765,0.81276,154.15,23,16,35,47,61,72,81,91,107,118
5209,0.80925,0.8107,154.18,23,16,35,47,61,72,81,91,107,118
5210,0.80902,0.81481,154.2,23,16,35,47,61,72,81,91,107,118
5211,0.80879,0.81481,154.23,23,16,35,47,61,72,81,91,107,118
5212,0.80879,0.8107,154.25,23,16,35,47,61,72,81,91,107,118
5213,0.80902,0.81276,154.28,23,16,35,47,61,72,81,91,107,118
5214,0.80834,0.8107,154.31,23,16,35,47,61,72,81,91,107,118
5215,0.80902,0.8107,154.34,23,16,35,47,61,72,81,91,107,118
5216,0.80902,0.81481,154.36,23,16,35,47,61,72,81,91,107,118
5217,0.80811,0.81481,154.39,23,16,35,47,61,72,81,91,107,118
5218,0.80902,0.8107,154.41,23,16,35,47,61,72,81,91,107,118
5219,0.80902,0.8107,154.44,23,16,35,47,61,72,81,91,107,118
5220,0.80856,0.81276,154.46,23,16,35,47,61,72,81,91,107,118
5221,0.80902,0.81276,154.5,23,16,35,47,61,72,81,91,107,118
5222,0.80879,0.8107,154.53,23,16,35,47,61,72,81,91,107,118
5223,0.80834,0.8107,154.57,23,16,35,47,61,72,81,91,107,118
5224,0.80879,0.81276,154.61,23,16,35,47,61,72,81,91,107,118
5225,0.80948,0.8107,154.63,23,16,35,47,61,72,81,91,107,118
5226,0.80925,0.8107,154.66,23,16,35,47,61,72,81,91,107,118
5227,0.80811,0.8107,154.7,23,16,35,47,61,72,81,91,107,118
5228,0.80834,0.81276,154.72,23,16,35,47,61,72,81,91,107,118
5229,0.80879,0.8107,154.75,23,16,35,47,61,72,81,91,107,118
5230,0.80925,0.8107,154.77,23,16,35,47,61,72,81,91,107,118
5231,0.80902,0.81276,154.8,23,16,35,47,61,72,81,91,107,118
5232,0.80834,0.81276,154.82,23,16,35,47,61,72,81,91,107,118
5233,0.80948,0.81276,154.86,23,16,35,47,61,72,81,91,107,118
5234,0.80811,0.8107,154.89,23,16,35,47,61,72,81,91,107,118
5235,0.80856,0.81276,154.92,23,16,35,47,61,72,81,91,107,118
5236,0.80948,0.81276,154.95,23,16,35,47,61,72,81,91,107,118
5237,0.80902,0.81276,154.98,23,16,35,47,61,72,81,91,107,118
5238,0.80834,0.8107,155.0,23,16,35,47,61,72,81,91,107,118
5239,0.80948,0.81481,155.03,23,16,35,47,61,72,81,91,107,118
5240,0.80925,0.81276,155.06,23,16,35,47,61,72,81,91,107,118
5241,0.80856,0.8107,155.08,23,16,35,47,61,72,81,91,107,118
5242,0.80948,0.81276,155.1,23,16,35,47,61,72,81,91,107,118
5243,0.80925,0.81276,155.13,23,16,35,47,61,72,81,91,107,118
5244,0.80902,0.81276,155.16,23,16,35,47,61,72,81,91,107,118
5245,0.80925,0.81276,155.19,23,16,35,47,61,72,81,91,107,118
5246,0.80902,0.81276,155.22,23,16,35,47,61,72,81,91,107,118
5247,0.80902,0.81276,155.24,23,16,35,47,61,72,81,91,107,118
5248,0.80925,0.8107,155.27,23,16,35,47,61,72,81,91,107,118
5249,0.80994,0.81276,155.31,23,16,35,47,61,72,81,91,107,118
5250,0.80902,0.81276,155.34,23,16,35,47,61,72,81,91,107,118
5251,0.80856,0.81276,155.36,23,16,35,47,61,72,81,91,107,118
5252,0.80971,0.8107,155.38,23,16,35,47,61,72,81,91,107,118
5253,0.80902,0.8107,155.41,23,16,35,47,61,72,81,91,107,118
5254,0.80925,0.81276,155.44,23,16,35,47,61,72,81,91,107,118
5255,0.80948,0.81276,155.47,23,16,35,47,61,72,81,91,107,118
5256,0.80925,0.80864,155.5,23,16,35,47,61,72,81,91,107,118
5257,0.80925,0.81276,155.53,23,16,35,47,61,72,81,91,107,118
5258,0.80925,0.8107,155.57,23,16,35,47,61,72,81,91,107,118
5259,0.80902,0.8107,155.6,23,16,35,47,61,72,81,91,107,118
5260,0.80948,0.81276,155.63,23,16,35,47,61,72,81,91,107,118
5261,0.80948,0.81276,155.66,23,16,35,47,61,72,81,91,107,118
5262,0.80971,0.81276,155.69,23,16,35,47,61,72,81,91,107,118
5263,0.80971,0.81276,155.71,23,16,35,47,61,72,81,91,107,118
5264,0.80902,0.81276,155.74,23,16,35,47,61,72,81,91,107,118
5265,0.80925,0.8107,155.77,23,16,35,47,61,72,81,91,107,118
5266,0.80994,0.81276,155.8,23,16,35,47,61,72,81,91,107,118
5267,0.80948,0.8107,155.84,23,16,35,47,61,72,81,91,107,118
5268,0.80925,0.81481,155.88,23,16,35,47,61,72,81,91,107,118
5269,0.80971,0.8107,155.9,23,16,35,47,61,72,81,91,107,118
5270,0.80902,0.81276,155.93,23,16,35,47,61,72,81,91,107,118
5271,0.80971,0.81276,155.96,23,16,35,47,61,72,81,91,107,118
5272,0.80948,0.81276,155.99,23,16,35,47,61,72,81,91,107,118
5273,0.80971,0.8107,156.02,23,16,35,47,61,72,81,91,107,118
5274,0.80879,0.80864,156.05,23,16,35,47,61,72,81,91,107,118
5275,0.80994,0.8107,156.08,23,16,35,47,61,72,81,91,107,118
5276,0.80994,0.81481,156.11,23,16,35,47,61,72,81,91,107,118
5277,0.80948,0.8107,156.15,23,16,35,47,61,72,81,91,107,118
5278,0.80971,0.8107,156.18,23,16,35,47,61,72,81,91,107,118
5279,0.80971,0.8107,156.21,23,16,35,47,61,72,81,91,107,118
5280,0.80925,0.8107,156.23,23,16,35,47,61,72,81,91,107,118
5281,0.80948,0.81276,156.26,23,16,35,47,61,72,81,91,107,118
5282,0.80948,0.81276,156.28,23,16,35,47,61,72,81,91,107,118
5283,0.80902,0.81276,156.32,23,16,35,47,61,72,81,91,107,118
5284,0.80971,0.8107,156.36,23,16,35,47,61,72,81,91,107,118
5285,0.80994,0.81481,156.38,23,16,35,47,61,72,81,91,107,118
5286,0.80925,0.8107,156.41,23,16,35,47,61,72,81,91,107,118
5287,0.80925,0.81276,156.44,23,16,35,47,61,72,81,91,107,118
5288,0.80948,0.8107,156.46,23,16,35,47,61,72,81,91,107,118
