epoch,train_accuracy,validation_accuracy,time,band_1,band_2,band_3,band_4,band_5,band_6,band_7,band_8,band_9,band_10,band_11,band_12,band_13,band_14,band_15,band_16,band_17,band_18,band_19,band_20
4627,0.84154,0.84156,246.49,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4628,0.83879,0.83951,246.55,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4629,0.842,0.84156,246.6,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4630,0.83879,0.83951,246.66,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4631,0.84108,0.84156,246.71,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4632,0.84154,0.84156,246.76,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4633,0.83994,0.83951,246.81,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4634,0.84223,0.84156,246.86,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4635,0.83971,0.83951,246.91,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4636,0.84131,0.84156,246.95,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4637,0.84131,0.83951,247.01,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4638,0.84016,0.83951,247.06,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4639,0.842,0.84156,247.11,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4640,0.83994,0.83951,247.15,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4641,0.84039,0.83951,247.2,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4642,0.84016,0.83951,247.25,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4643,0.83971,0.83951,247.3,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4644,0.84177,0.84156,247.35,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4645,0.83948,0.83951,247.41,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4646,0.84154,0.84156,247.45,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4647,0.84039,0.83951,247.5,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4648,0.84016,0.83951,247.55,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4649,0.84177,0.84156,247.6,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4650,0.83902,0.83951,247.66,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4651,0.84177,0.84156,247.72,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4652,0.83994,0.83951,247.78,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4653,0.84062,0.83951,247.83,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4654,0.84108,0.83951,247.88,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4655,0.84085,0.83951,247.93,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4656,0.84062,0.84156,247.98,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4657,0.83925,0.83951,248.03,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4658,0.84131,0.84156,248.08,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4659,0.83948,0.83951,248.13,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4660,0.84039,0.83951,248.18,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4661,0.84131,0.84156,248.23,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4662,0.83925,0.83951,248.28,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4663,0.84108,0.84156,248.33,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4664,0.84039,0.83951,248.37,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4665,0.84177,0.83951,248.43,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4666,0.84016,0.84156,248.48,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4667,0.83994,0.84362,248.53,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4668,0.84154,0.83951,248.58,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4669,0.83948,0.83951,248.64,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4670,0.83994,0.84156,248.71,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4671,0.842,0.84568,248.76,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4672,0.84108,0.84156,248.83,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4673,0.84062,0.83951,248.89,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4674,0.84085,0.84156,248.96,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4675,0.84131,0.83951,249.02,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4676,0.84016,0.83951,249.08,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4677,0.83971,0.84156,249.13,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4678,0.84177,0.83951,249.18,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4679,0.83994,0.83951,249.22,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4680,0.84062,0.83951,249.27,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4681,0.84108,0.84362,249.34,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4682,0.84177,0.84156,249.39,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4683,0.84108,0.83951,249.44,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4684,0.84039,0.84362,249.48,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4685,0.842,0.84362,249.52,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4686,0.83948,0.83951,249.57,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4687,0.84154,0.84156,249.63,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4688,0.842,0.84156,249.68,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4689,0.84016,0.83951,249.72,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4690,0.84108,0.84362,249.78,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4691,0.84062,0.84568,249.83,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4692,0.84154,0.84362,249.9,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4693,0.84039,0.84362,249.96,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4694,0.83994,0.84156,250.01,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4695,0.84154,0.84156,250.06,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4696,0.84085,0.84156,250.12,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4697,0.84085,0.84362,250.17,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4698,0.84016,0.84362,250.21,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4699,0.84062,0.84362,250.26,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4700,0.84062,0.84156,250.32,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4701,0.84085,0.84156,250.39,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4702,0.84154,0.84362,250.44,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4703,0.84108,0.84568,250.5,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4704,0.83994,0.84156,250.55,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4705,0.84177,0.84362,250.61,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4706,0.84085,0.84362,250.67,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4707,0.84039,0.84156,250.73,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4708,0.84154,0.84362,250.78,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4709,0.84062,0.84362,250.84,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4710,0.84085,0.84156,250.89,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4711,0.84108,0.84362,250.95,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4712,0.84131,0.84568,250.99,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4713,0.83994,0.84156,251.04,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4714,0.84085,0.84568,251.09,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4715,0.84154,0.84362,251.14,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4716,0.84085,0.84156,251.19,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4717,0.84154,0.84362,251.25,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4718,0.84062,0.84362,251.29,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4719,0.84131,0.84362,251.35,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4720,0.84039,0.84156,251.41,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4721,0.84062,0.84362,251.45,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4722,0.84039,0.83951,251.52,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4723,0.84131,0.83951,251.58,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4724,0.84085,0.84156,251.63,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4725,0.84131,0.84568,251.68,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4726,0.84016,0.84362,251.73,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4727,0.84131,0.84156,251.79,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4728,0.84177,0.84362,251.83,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4729,0.84062,0.84156,251.88,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4730,0.84177,0.84568,251.93,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4731,0.84039,0.84362,251.98,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4732,0.84108,0.84156,252.03,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4733,0.84131,0.84156,252.08,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4734,0.83971,0.84156,252.13,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4735,0.84108,0.84362,252.18,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4736,0.83994,0.84156,252.25,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4737,0.84085,0.84362,252.31,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4738,0.842,0.84156,252.36,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4739,0.84085,0.84156,252.41,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4740,0.84154,0.84362,252.45,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4741,0.83994,0.84568,252.5,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4742,0.84108,0.84568,252.57,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4743,0.84016,0.84156,252.62,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4744,0.84154,0.84156,252.66,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4745,0.84108,0.84362,252.71,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4746,0.83994,0.84362,252.76,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4747,0.84039,0.84568,252.81,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4748,0.84016,0.84568,252.85,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4749,0.842,0.84362,252.89,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4750,0.84131,0.84568,252.94,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4751,0.84154,0.83951,253.0,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4752,0.84154,0.84156,253.05,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4753,0.83925,0.84362,253.11,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4754,0.84177,0.84362,253.16,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4755,0.83971,0.84362,253.21,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4756,0.84039,0.84362,253.26,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4757,0.84131,0.84156,253.31,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4758,0.84016,0.84156,253.36,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4759,0.84108,0.84362,253.42,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4760,0.84062,0.84156,253.47,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4761,0.84154,0.84362,253.52,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4762,0.84223,0.84568,253.57,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4763,0.84154,0.83951,253.61,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4764,0.84085,0.84362,253.65,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4765,0.84039,0.84362,253.71,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4766,0.84154,0.84568,253.77,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4767,0.84131,0.84362,253.82,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4768,0.84085,0.84156,253.88,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4769,0.84085,0.84362,253.93,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4770,0.84039,0.84362,253.99,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4771,0.84108,0.84362,254.04,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4772,0.84154,0.84156,254.1,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4773,0.83994,0.84568,254.18,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4774,0.84131,0.84362,254.24,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4775,0.84154,0.83951,254.3,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4776,0.84131,0.84362,254.36,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4777,0.84085,0.84568,254.42,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4778,0.84062,0.84362,254.48,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4779,0.84085,0.84362,254.53,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4780,0.842,0.84362,254.58,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4781,0.84108,0.84156,254.63,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4782,0.84108,0.84156,254.7,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4783,0.842,0.84156,254.77,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4784,0.84062,0.84362,254.82,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4785,0.84131,0.84156,254.87,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4786,0.84154,0.84362,254.91,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4787,0.84108,0.84362,255.06,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4788,0.84108,0.84362,255.11,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4789,0.84131,0.84568,255.16,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4790,0.84108,0.84156,255.23,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4791,0.84223,0.84362,255.29,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4792,0.84108,0.84156,255.34,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4793,0.84177,0.84362,255.4,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4794,0.84177,0.84156,255.45,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4795,0.84131,0.84156,255.52,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4796,0.84268,0.84362,255.57,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4797,0.84085,0.84156,255.61,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4798,0.84177,0.83951,255.66,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4799,0.84245,0.84156,255.7,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4800,0.83971,0.84362,255.75,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4801,0.84177,0.84568,255.8,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4802,0.84223,0.84156,255.85,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4803,0.84223,0.84156,255.9,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4804,0.84223,0.84362,255.95,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4805,0.84177,0.84362,256.0,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4806,0.842,0.83951,256.04,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4807,0.84085,0.84568,256.09,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4808,0.84154,0.84362,256.14,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4809,0.84177,0.84156,256.19,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4810,0.842,0.84156,256.24,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4811,0.842,0.84156,256.29,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4812,0.84177,0.84568,256.34,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4813,0.84177,0.84156,256.4,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4814,0.84062,0.84362,256.45,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4815,0.84177,0.84156,256.5,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4816,0.84039,0.84362,256.54,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4817,0.842,0.84156,256.59,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4818,0.84177,0.84362,256.63,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4819,0.842,0.84362,256.69,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4820,0.84154,0.84362,256.73,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4821,0.84223,0.84156,256.78,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4822,0.842,0.84362,256.84,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4823,0.84108,0.84362,256.89,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4824,0.84223,0.84156,256.94,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4825,0.842,0.84362,257.0,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4826,0.84085,0.84362,257.05,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4827,0.84177,0.84362,257.1,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4828,0.84039,0.84362,257.15,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4829,0.842,0.84362,257.2,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4830,0.83994,0.84362,257.24,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4831,0.84223,0.84362,257.29,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4832,0.84131,0.84362,257.34,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4833,0.842,0.84156,257.41,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4834,0.842,0.84362,257.47,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4835,0.84177,0.84156,257.53,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4836,0.84245,0.84156,257.6,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4837,0.84085,0.84362,257.65,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4838,0.84223,0.84362,257.7,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4839,0.84062,0.84362,257.76,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4840,0.842,0.84362,257.83,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4841,0.84062,0.84362,257.88,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4842,0.842,0.84156,257.94,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4843,0.84085,0.84362,258.01,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4844,0.84245,0.84156,258.08,4,23,10,18,38,44,32,46,57,63,75,77,91,86,91,91,105,107,115,118
4845,0.84177,0.84362,258.14,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4846,0.842,0.84156,258.19,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4847,0.84177,0.84362,258.27,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4848,0.84223,0.84156,258.34,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4849,0.84108,0.84362,258.39,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4850,0.842,0.84156,258.46,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4851,0.84154,0.84362,258.52,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4852,0.842,0.84156,258.57,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4853,0.84177,0.84362,258.64,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4854,0.84245,0.84156,258.69,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4855,0.84062,0.84362,258.74,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4856,0.842,0.84156,258.79,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4857,0.84154,0.84362,258.84,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4858,0.84268,0.84156,258.9,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4859,0.84291,0.84362,258.94,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4860,0.84223,0.84156,258.99,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4861,0.84223,0.84362,259.03,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4862,0.842,0.84362,259.08,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4863,0.84245,0.84362,259.13,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4864,0.84268,0.84362,259.18,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4865,0.84291,0.83951,259.22,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4866,0.84062,0.84362,259.27,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4867,0.84268,0.84362,259.34,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4868,0.84131,0.84362,259.38,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4869,0.84223,0.83745,259.45,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
4870,0.84131,0.84362,259.51,4,23,10,18,38,44,31,46,57,63,75,77,91,86,91,91,105,107,115,118
